,trial,trial_type,gain,loss,response_time,choice,outcome,total_gain,gain_prob,loss_prob,sub
1,2,symmetric,3.05,3.05,0.769,gamble,-3.05,6.95,0.5,0.5,sub-064
2,3,symmetric,3.05,3.05,1.4024,gamble,3.05,10.0,0.5,0.5,sub-064
3,4,negativeSkew,1.75,5.25,0.91915,gamble,1.75,11.75,0.75,0.25,sub-064
4,5,negativeSkew,1.75,5.25,1.8191,gamble,1.75,13.5,0.75,0.25,sub-064
5,6,symmetric,3.05,3.05,1.9858,safe,0.0,13.5,0.5,0.5,sub-064
6,7,positiveSkew,5.25,1.75,2.1692,gamble,-1.75,11.75,0.25,0.75,sub-064
7,8,negativeSkew,1.75,5.25,0.76934,gamble,-5.25,6.5,0.75,0.25,sub-064
8,9,positiveSkew,5.25,1.75,1.1361,gamble,5.25,11.75,0.25,0.75,sub-064
9,10,positiveSkew,5.25,1.75,0.96908,safe,0.0,11.75,0.25,0.75,sub-064
10,11,positiveSkew,5.25,1.75,0.91937,gamble,-1.75,10.0,0.25,0.75,sub-064
11,12,symmetric,3.05,3.05,0.68585,gamble,-3.05,6.95,0.5,0.5,sub-064
12,13,symmetric,3.05,3.05,1.2029,gamble,3.05,10.0,0.5,0.5,sub-064
13,14,negativeSkew,1.75,5.25,1.6024,gamble,1.75,11.75,0.75,0.25,sub-064
14,15,positiveSkew,5.25,1.75,1.5694,gamble,5.25,17.0,0.25,0.75,sub-064
15,16,negativeSkew,1.75,5.25,2.1023,safe,0.0,17.0,0.75,0.25,sub-064
16,17,negativeSkew,1.75,5.25,1.8032,gamble,-5.25,11.75,0.75,0.25,sub-064
17,18,positiveSkew,5.25,1.75,1.8192,safe,0.0,11.75,0.25,0.75,sub-064
18,19,positiveSkew,5.25,1.75,0.81864,gamble,-1.75,10.0,0.25,0.75,sub-064
19,20,positiveSkew,5.25,1.75,0.65267,gamble,-1.75,8.25,0.25,0.75,sub-064
20,21,positiveSkew,5.25,1.75,0.76908,gamble,-1.75,6.5,0.25,0.75,sub-064
21,22,symmetric,3.05,3.05,0.81915,gamble,-3.05,3.45,0.5,0.5,sub-064
22,23,negativeSkew,1.75,5.25,1.6356,safe,0.0,3.45,0.75,0.25,sub-064
23,24,symmetric,3.05,3.05,0.73566,gamble,3.05,6.5,0.5,0.5,sub-064
24,25,positiveSkew,5.25,1.75,1.1858,gamble,-1.75,4.75,0.25,0.75,sub-064
25,26,negativeSkew,1.75,5.25,0.80258,gamble,1.75,6.5,0.75,0.25,sub-064
26,27,negativeSkew,1.75,5.25,0.68571,gamble,-5.25,1.25,0.75,0.25,sub-064
27,28,negativeSkew,1.75,5.25,0.78615,gamble,1.75,3.0,0.75,0.25,sub-064
28,29,symmetric,3.05,3.05,0.8195,gamble,-3.05,-0.05,0.5,0.5,sub-064
29,30,symmetric,3.05,3.05,0.71922,gamble,-3.05,-3.1,0.5,0.5,sub-064
30,31,symmetric,3.05,3.05,0.73584,gamble,-3.05,-6.15,0.5,0.5,sub-064
31,32,symmetric,3.05,3.05,0.63567,gamble,3.05,-3.1,0.5,0.5,sub-064
32,33,negativeSkew,1.75,5.25,0.71923,gamble,-5.25,-8.35,0.75,0.25,sub-064
33,34,symmetric,3.05,3.05,0.80238,gamble,-3.05,-11.4,0.5,0.5,sub-064
34,35,positiveSkew,5.25,1.75,0.66914,gamble,5.25,-6.15,0.25,0.75,sub-064
35,36,positiveSkew,5.25,1.75,1.4026,gamble,-1.75,-7.9,0.25,0.75,sub-064
36,37,negativeSkew,1.75,5.25,2.1191,gamble,1.75,-6.15,0.75,0.25,sub-064
37,38,positiveSkew,5.25,1.75,0.86965,gamble,-1.75,-7.9,0.25,0.75,sub-064
38,39,negativeSkew,1.75,5.25,0.63809,gamble,1.75,-6.15,0.75,0.25,sub-064
39,40,negativeSkew,1.75,5.25,1.0872,safe,0.0,-6.15,0.75,0.25,sub-064
40,41,negativeSkew,1.75,5.25,0.8022,gamble,1.75,-4.4,0.75,0.25,sub-064
41,42,positiveSkew,5.25,1.75,0.85333,gamble,-1.75,-6.15,0.25,0.75,sub-064
42,43,negativeSkew,1.75,5.25,1.8692,gamble,-5.25,-11.4,0.75,0.25,sub-064
43,44,symmetric,3.05,3.05,0.60289,gamble,3.05,-8.35,0.5,0.5,sub-064
44,45,positiveSkew,5.25,1.75,1.1869,gamble,-1.75,-10.1,0.25,0.75,sub-064
45,46,symmetric,3.05,3.05,0.65288,gamble,3.05,-7.05,0.5,0.5,sub-064
46,47,symmetric,3.05,3.05,0.94456,gamble,3.05,-4.0,0.5,0.5,sub-064
47,48,positiveSkew,5.25,1.75,2.2192,gamble,5.25,1.25,0.25,0.75,sub-064
48,49,symmetric,3.05,3.05,0.81797,gamble,-3.05,-1.8,0.5,0.5,sub-064
49,50,positiveSkew,5.25,1.75,2.503,gamble,-1.75,-3.55,0.25,0.75,sub-064
50,51,symmetric,3.05,3.05,0.61687,gamble,-3.05,-6.6,0.5,0.5,sub-064
51,52,positiveSkew,5.25,1.75,0.63613,gamble,-1.75,-8.35,0.25,0.75,sub-064
52,53,symmetric,3.05,3.05,0.88851,gamble,3.05,-5.3,0.5,0.5,sub-064
53,54,positiveSkew,5.25,1.75,0.65206,gamble,5.25,-0.05,0.25,0.75,sub-064
54,55,negativeSkew,1.75,5.25,0.70426,gamble,1.75,1.7,0.75,0.25,sub-064
55,56,positiveSkew,5.25,1.75,0.63581,safe,0.0,1.7,0.25,0.75,sub-064
56,57,negativeSkew,1.75,5.25,0.68714,gamble,1.75,3.45,0.75,0.25,sub-064
57,58,symmetric,3.05,3.05,0.75218,gamble,3.05,6.5,0.5,0.5,sub-064
58,59,symmetric,3.05,3.05,0.65533,safe,0.0,6.5,0.5,0.5,sub-064
59,60,negativeSkew,1.75,5.25,1.1524,gamble,1.75,8.25,0.75,0.25,sub-064
60,61,symmetric,3.05,3.05,0.65253,gamble,3.05,11.3,0.5,0.5,sub-064
61,62,negativeSkew,1.75,5.25,0.65254,safe,0.0,11.3,0.75,0.25,sub-064
62,63,symmetric,3.05,3.05,0.73603,gamble,-3.05,8.25,0.5,0.5,sub-064
63,64,negativeSkew,1.75,5.25,0.66988,gamble,-5.25,3.0,0.75,0.25,sub-064
64,65,positiveSkew,5.25,1.75,2.2695,safe,0.0,3.0,0.25,0.75,sub-064
65,66,positiveSkew,5.25,1.75,0.75289,gamble,-1.75,1.25,0.25,0.75,sub-064
66,67,negativeSkew,1.75,5.25,0.60335,gamble,1.75,3.0,0.75,0.25,sub-064
67,68,negativeSkew,1.75,5.25,0.73834,safe,0.0,3.0,0.75,0.25,sub-064
68,69,negativeSkew,1.75,5.25,0.70282,gamble,1.75,4.75,0.75,0.25,sub-064
69,70,symmetric,3.05,3.05,1.4186,gamble,-3.05,1.7,0.5,0.5,sub-064
70,71,positiveSkew,5.25,1.75,0.86931,gamble,-1.75,-0.05,0.25,0.75,sub-064
71,72,positiveSkew,5.25,1.75,0.65194,gamble,5.25,5.2,0.25,0.75,sub-064
0,1,symmetric,3.05,3.05,0.25586,gamble,3.05,19.15,0.5,0.5,sub-005
1,2,symmetric,3.05,3.05,0.9406,gamble,-3.05,16.1,0.5,0.5,sub-005
2,3,symmetric,3.05,3.05,1.1908,gamble,3.05,19.15,0.5,0.5,sub-005
3,4,negativeSkew,1.75,5.25,1.9251,safe,0.0,19.15,0.75,0.25,sub-005
4,5,negativeSkew,1.75,5.25,0.78986,safe,0.0,19.15,0.75,0.25,sub-005
5,6,symmetric,3.05,3.05,1.1238,gamble,3.05,22.2,0.5,0.5,sub-005
6,7,positiveSkew,5.25,1.75,1.1403,gamble,-1.75,20.45,0.25,0.75,sub-005
7,8,negativeSkew,1.75,5.25,0.95694,safe,0.0,20.45,0.75,0.25,sub-005
8,9,positiveSkew,5.25,1.75,0.95683,gamble,5.25,25.7,0.25,0.75,sub-005
9,10,positiveSkew,5.25,1.75,2.0418,safe,0.0,25.7,0.25,0.75,sub-005
10,11,positiveSkew,5.25,1.75,2.192,safe,0.0,25.7,0.25,0.75,sub-005
11,12,symmetric,3.05,3.05,2.3923,gamble,-3.05,22.65,0.5,0.5,sub-005
12,13,symmetric,3.05,3.05,1.3574,gamble,3.05,25.7,0.5,0.5,sub-005
13,14,negativeSkew,1.75,5.25,0.82325,safe,0.0,25.7,0.75,0.25,sub-005
14,15,positiveSkew,5.25,1.75,1.0571,gamble,5.25,30.95,0.25,0.75,sub-005
15,16,negativeSkew,1.75,5.25,0.84022,safe,0.0,30.95,0.75,0.25,sub-005
16,17,negativeSkew,1.75,5.25,0.80661,safe,0.0,30.95,0.75,0.25,sub-005
17,18,positiveSkew,5.25,1.75,2.0421,safe,0.0,30.95,0.25,0.75,sub-005
18,19,positiveSkew,5.25,1.75,1.3743,gamble,-1.75,29.2,0.25,0.75,sub-005
19,20,positiveSkew,5.25,1.75,2.459,gamble,-1.75,27.45,0.25,0.75,sub-005
20,21,positiveSkew,5.25,1.75,1.2071,gamble,-1.75,25.7,0.25,0.75,sub-005
21,22,symmetric,3.05,3.05,1.6913,safe,0.0,25.7,0.5,0.5,sub-005
22,23,negativeSkew,1.75,5.25,0.90684,safe,0.0,25.7,0.75,0.25,sub-005
23,24,symmetric,3.05,3.05,1.6413,safe,0.0,25.7,0.5,0.5,sub-005
24,25,positiveSkew,5.25,1.75,1.6913,safe,0.0,25.7,0.25,0.75,sub-005
25,26,negativeSkew,1.75,5.25,0.90673,safe,0.0,25.7,0.75,0.25,sub-005
26,27,negativeSkew,1.75,5.25,1.7747,safe,0.0,25.7,0.75,0.25,sub-005
27,28,negativeSkew,1.75,5.25,0.97348,gamble,1.75,27.45,0.75,0.25,sub-005
28,29,symmetric,3.05,3.05,1.2741,safe,0.0,27.45,0.5,0.5,sub-005
29,30,symmetric,3.05,3.05,1.6911,safe,0.0,27.45,0.5,0.5,sub-005
30,31,symmetric,3.05,3.05,1.1904,safe,0.0,27.45,0.5,0.5,sub-005
31,32,symmetric,3.05,3.05,1.0905,safe,0.0,27.45,0.5,0.5,sub-005
32,33,negativeSkew,1.75,5.25,0.77323,gamble,-5.25,22.2,0.75,0.25,sub-005
33,34,symmetric,3.05,3.05,2.2758,gamble,-3.05,19.15,0.5,0.5,sub-005
34,35,positiveSkew,5.25,1.75,0.9402,safe,0.0,19.15,0.25,0.75,sub-005
35,36,positiveSkew,5.25,1.75,0.90696,safe,0.0,19.15,0.25,0.75,sub-005
36,37,negativeSkew,1.75,5.25,2.3257,safe,0.0,19.15,0.75,0.25,sub-005
37,38,positiveSkew,5.25,1.75,1.6247,safe,0.0,19.15,0.25,0.75,sub-005
38,39,negativeSkew,1.75,5.25,1.2909,gamble,1.75,20.9,0.75,0.25,sub-005
39,40,negativeSkew,1.75,5.25,2.1921,gamble,1.75,22.65,0.75,0.25,sub-005
40,41,negativeSkew,1.75,5.25,0.87354,safe,0.0,22.65,0.75,0.25,sub-005
41,42,positiveSkew,5.25,1.75,1.5576,safe,0.0,22.65,0.25,0.75,sub-005
42,43,negativeSkew,1.75,5.25,2.4423,safe,0.0,22.65,0.75,0.25,sub-005
43,44,symmetric,3.05,3.05,1.8416,safe,0.0,22.65,0.5,0.5,sub-005
44,45,positiveSkew,5.25,1.75,1.6581,safe,0.0,22.65,0.25,0.75,sub-005
45,46,symmetric,3.05,3.05,2.743,safe,0.0,22.65,0.5,0.5,sub-005
46,47,symmetric,3.05,3.05,1.224,gamble,3.05,25.7,0.5,0.5,sub-005
47,48,positiveSkew,5.25,1.75,0.83988,safe,0.0,25.7,0.25,0.75,sub-005
48,49,symmetric,3.05,3.05,1.3409,safe,0.0,25.7,0.5,0.5,sub-005
49,50,positiveSkew,5.25,1.75,1.324,safe,0.0,25.7,0.25,0.75,sub-005
50,51,symmetric,3.05,3.05,1.3574,safe,0.0,25.7,0.5,0.5,sub-005
51,52,positiveSkew,5.25,1.75,1.274,safe,0.0,25.7,0.25,0.75,sub-005
52,53,symmetric,3.05,3.05,1.2575,safe,0.0,25.7,0.5,0.5,sub-005
53,54,positiveSkew,5.25,1.75,1.441,safe,0.0,25.7,0.25,0.75,sub-005
54,55,negativeSkew,1.75,5.25,1.825,gamble,1.75,27.45,0.75,0.25,sub-005
55,56,positiveSkew,5.25,1.75,0.80681,safe,0.0,27.45,0.25,0.75,sub-005
56,57,negativeSkew,1.75,5.25,0.9069,safe,0.0,27.45,0.75,0.25,sub-005
57,58,symmetric,3.05,3.05,1.0237,safe,0.0,27.45,0.5,0.5,sub-005
58,59,symmetric,3.05,3.05,0.90655,safe,0.0,27.45,0.5,0.5,sub-005
59,60,negativeSkew,1.75,5.25,0.85673,safe,0.0,27.45,0.75,0.25,sub-005
60,61,symmetric,3.05,3.05,1.0405,safe,0.0,27.45,0.5,0.5,sub-005
61,62,negativeSkew,1.75,5.25,1.7079,safe,0.0,27.45,0.75,0.25,sub-005
62,63,symmetric,3.05,3.05,1.1571,safe,0.0,27.45,0.5,0.5,sub-005
63,64,negativeSkew,1.75,5.25,1.1571,safe,0.0,27.45,0.75,0.25,sub-005
64,65,positiveSkew,5.25,1.75,0.79005,safe,0.0,27.45,0.25,0.75,sub-005
65,66,positiveSkew,5.25,1.75,0.87328,safe,0.0,27.45,0.25,0.75,sub-005
66,67,negativeSkew,1.75,5.25,1.0237,safe,0.0,27.45,0.75,0.25,sub-005
67,68,negativeSkew,1.75,5.25,1.2741,safe,0.0,27.45,0.75,0.25,sub-005
68,69,negativeSkew,1.75,5.25,0.9069,safe,0.0,27.45,0.75,0.25,sub-005
69,70,symmetric,3.05,3.05,0.97344,safe,0.0,27.45,0.5,0.5,sub-005
70,71,positiveSkew,5.25,1.75,0.92338,safe,0.0,27.45,0.25,0.75,sub-005
71,72,positiveSkew,5.25,1.75,1.5744,safe,0.0,27.45,0.25,0.75,sub-005
0,1,symmetric,3.05,3.05,2.2752,gamble,3.05,19.15,0.5,0.5,sub-017
1,2,symmetric,3.05,3.05,1.6414,safe,0.0,19.15,0.5,0.5,sub-017
2,3,symmetric,3.05,3.05,1.2741,gamble,3.05,22.2,0.5,0.5,sub-017
3,4,negativeSkew,1.75,5.25,1.4912,safe,0.0,22.2,0.75,0.25,sub-017
4,5,negativeSkew,1.75,5.25,1.1738,gamble,1.75,23.95,0.75,0.25,sub-017
5,6,symmetric,3.05,3.05,1.2074,gamble,3.05,27.0,0.5,0.5,sub-017
6,7,positiveSkew,5.25,1.75,1.7412,safe,0.0,27.0,0.25,0.75,sub-017
7,8,negativeSkew,1.75,5.25,1.6748,safe,0.0,27.0,0.75,0.25,sub-017
8,9,positiveSkew,5.25,1.75,1.9916,safe,0.0,27.0,0.25,0.75,sub-017
9,10,positiveSkew,5.25,1.75,1.2907,gamble,-1.75,25.25,0.25,0.75,sub-017
10,11,positiveSkew,5.25,1.75,0.99008,gamble,-1.75,23.5,0.25,0.75,sub-017
11,12,symmetric,3.05,3.05,1.3073,gamble,-3.05,20.45,0.5,0.5,sub-017
12,13,symmetric,3.05,3.05,0.65637,gamble,3.05,23.5,0.5,0.5,sub-017
13,14,negativeSkew,1.75,5.25,0.75645,gamble,1.75,25.25,0.75,0.25,sub-017
14,15,positiveSkew,5.25,1.75,0.72354,gamble,5.25,30.5,0.25,0.75,sub-017
15,16,negativeSkew,1.75,5.25,0.9571,safe,0.0,30.5,0.75,0.25,sub-017
16,17,negativeSkew,1.75,5.25,1.6915,safe,0.0,30.5,0.75,0.25,sub-017
17,18,positiveSkew,5.25,1.75,0.94045,gamble,-1.75,28.75,0.25,0.75,sub-017
18,19,positiveSkew,5.25,1.75,0.99027,gamble,-1.75,27.0,0.25,0.75,sub-017
19,20,positiveSkew,5.25,1.75,0.7397,gamble,-1.75,25.25,0.25,0.75,sub-017
20,21,positiveSkew,5.25,1.75,0.67299,gamble,-1.75,23.5,0.25,0.75,sub-017
21,22,symmetric,3.05,3.05,0.94006,gamble,-3.05,20.45,0.5,0.5,sub-017
22,23,negativeSkew,1.75,5.25,0.67303,gamble,1.75,22.2,0.75,0.25,sub-017
23,24,symmetric,3.05,3.05,0.82341,gamble,3.05,25.25,0.5,0.5,sub-017
24,25,positiveSkew,5.25,1.75,0.63969,gamble,-1.75,23.5,0.25,0.75,sub-017
25,26,negativeSkew,1.75,5.25,0.73987,gamble,1.75,25.25,0.75,0.25,sub-017
26,27,negativeSkew,1.75,5.25,2.4592,gamble,-5.25,20.0,0.75,0.25,sub-017
27,28,negativeSkew,1.75,5.25,2.2421,gamble,1.75,21.75,0.75,0.25,sub-017
28,29,symmetric,3.05,3.05,1.6582,gamble,-3.05,18.7,0.5,0.5,sub-017
29,30,symmetric,3.05,3.05,0.82374,gamble,-3.05,15.65,0.5,0.5,sub-017
30,31,symmetric,3.05,3.05,0.68972,gamble,-3.05,12.6,0.5,0.5,sub-017
31,32,symmetric,3.05,3.05,0.67331,gamble,3.05,15.65,0.5,0.5,sub-017
32,33,negativeSkew,1.75,5.25,1.5413,safe,0.0,15.65,0.75,0.25,sub-017
33,34,symmetric,3.05,3.05,0.69004,gamble,-3.05,12.6,0.5,0.5,sub-017
34,35,positiveSkew,5.25,1.75,0.8066,gamble,5.25,17.85,0.25,0.75,sub-017
35,36,positiveSkew,5.25,1.75,0.67326,gamble,-1.75,16.1,0.25,0.75,sub-017
36,37,negativeSkew,1.75,5.25,0.67329,gamble,1.75,17.85,0.75,0.25,sub-017
37,38,positiveSkew,5.25,1.75,0.72362,gamble,-1.75,16.1,0.25,0.75,sub-017
38,39,negativeSkew,1.75,5.25,1.8416,safe,0.0,16.1,0.75,0.25,sub-017
39,40,negativeSkew,1.75,5.25,0.73987,gamble,1.75,17.85,0.75,0.25,sub-017
40,41,negativeSkew,1.75,5.25,0.75656,safe,0.0,17.85,0.75,0.25,sub-017
41,42,positiveSkew,5.25,1.75,0.65643,gamble,-1.75,16.1,0.25,0.75,sub-017
42,43,negativeSkew,1.75,5.25,0.62297,gamble,-5.25,10.85,0.75,0.25,sub-017
43,44,symmetric,3.05,3.05,0.94051,gamble,3.05,13.9,0.5,0.5,sub-017
44,45,positiveSkew,5.25,1.75,0.65662,gamble,-1.75,12.15,0.25,0.75,sub-017
45,46,symmetric,3.05,3.05,2.743,gamble,3.05,15.2,0.5,0.5,sub-017
46,47,symmetric,3.05,3.05,0.60645,safe,0.0,15.2,0.5,0.5,sub-017
47,48,positiveSkew,5.25,1.75,0.60657,gamble,5.25,20.45,0.25,0.75,sub-017
48,49,symmetric,3.05,3.05,1.7415,safe,0.0,20.45,0.5,0.5,sub-017
49,50,positiveSkew,5.25,1.75,0.62303,gamble,-1.75,18.7,0.25,0.75,sub-017
50,51,symmetric,3.05,3.05,0.60636,gamble,-3.05,15.65,0.5,0.5,sub-017
51,52,positiveSkew,5.25,1.75,0.6397,gamble,-1.75,13.9,0.25,0.75,sub-017
52,53,symmetric,3.05,3.05,0.94051,gamble,3.05,16.95,0.5,0.5,sub-017
53,54,positiveSkew,5.25,1.75,0.95676,gamble,5.25,22.2,0.25,0.75,sub-017
54,55,negativeSkew,1.75,5.25,0.97352,safe,0.0,22.2,0.75,0.25,sub-017
55,56,positiveSkew,5.25,1.75,0.62298,gamble,-1.75,20.45,0.25,0.75,sub-017
56,57,negativeSkew,1.75,5.25,0.68965,safe,0.0,20.45,0.75,0.25,sub-017
57,58,symmetric,3.05,3.05,0.62297,gamble,3.05,23.5,0.5,0.5,sub-017
58,59,symmetric,3.05,3.05,0.70645,gamble,-3.05,20.45,0.5,0.5,sub-017
59,60,negativeSkew,1.75,5.25,0.58943,safe,0.0,20.45,0.75,0.25,sub-017
60,61,symmetric,3.05,3.05,1.7246,gamble,3.05,23.5,0.5,0.5,sub-017
61,62,negativeSkew,1.75,5.25,0.62308,safe,0.0,23.5,0.75,0.25,sub-017
62,63,symmetric,3.05,3.05,0.65634,gamble,-3.05,20.45,0.5,0.5,sub-017
63,64,negativeSkew,1.75,5.25,0.57341,gamble,-5.25,15.2,0.75,0.25,sub-017
64,65,positiveSkew,5.25,1.75,0.77314,gamble,-1.75,13.45,0.25,0.75,sub-017
65,66,positiveSkew,5.25,1.75,0.60652,gamble,-1.75,11.7,0.25,0.75,sub-017
66,67,negativeSkew,1.75,5.25,0.58962,gamble,1.75,13.45,0.75,0.25,sub-017
67,68,negativeSkew,1.75,5.25,1.1238,gamble,1.75,15.2,0.75,0.25,sub-017
68,69,negativeSkew,1.75,5.25,0.62325,safe,0.0,15.2,0.75,0.25,sub-017
69,70,symmetric,3.05,3.05,1.1577,gamble,-3.05,12.15,0.5,0.5,sub-017
70,71,positiveSkew,5.25,1.75,0.55646,gamble,-1.75,10.4,0.25,0.75,sub-017
71,72,positiveSkew,5.25,1.75,0.65654,gamble,5.25,15.65,0.25,0.75,sub-017
0,1,symmetric,3.05,3.05,1.1061,safe,0.0,16.1,0.5,0.5,sub-021
1,2,symmetric,3.05,3.05,0.77301,gamble,-3.05,13.05,0.5,0.5,sub-021
2,3,symmetric,3.05,3.05,0.90623,gamble,3.05,16.1,0.5,0.5,sub-021
3,4,negativeSkew,1.75,5.25,0.70603,gamble,1.75,17.85,0.75,0.25,sub-021
4,5,negativeSkew,1.75,5.25,0.72305,gamble,1.75,19.6,0.75,0.25,sub-021
5,6,symmetric,3.05,3.05,0.63912,safe,0.0,19.6,0.5,0.5,sub-021
6,7,positiveSkew,5.25,1.75,0.72282,gamble,-1.75,17.85,0.25,0.75,sub-021
7,8,negativeSkew,1.75,5.25,0.83951,gamble,-5.25,12.6,0.75,0.25,sub-021
8,9,positiveSkew,5.25,1.75,0.8398,safe,0.0,12.6,0.25,0.75,sub-021
9,10,positiveSkew,5.25,1.75,1.3569,gamble,-1.75,10.85,0.25,0.75,sub-021
10,11,positiveSkew,5.25,1.75,0.8901,safe,0.0,10.85,0.25,0.75,sub-021
11,12,symmetric,3.05,3.05,0.95639,safe,0.0,10.85,0.5,0.5,sub-021
12,13,symmetric,3.05,3.05,1.0568,safe,0.0,10.85,0.5,0.5,sub-021
13,14,negativeSkew,1.75,5.25,0.67284,gamble,1.75,12.6,0.75,0.25,sub-021
14,15,positiveSkew,5.25,1.75,1.4239,gamble,5.25,17.85,0.25,0.75,sub-021
15,16,negativeSkew,1.75,5.25,0.68935,gamble,1.75,19.6,0.75,0.25,sub-021
16,17,negativeSkew,1.75,5.25,0.70634,gamble,-5.25,14.35,0.75,0.25,sub-021
17,18,positiveSkew,5.25,1.75,0.83938,safe,0.0,14.35,0.25,0.75,sub-021
18,19,positiveSkew,5.25,1.75,0.87312,safe,0.0,14.35,0.25,0.75,sub-021
19,20,positiveSkew,5.25,1.75,0.77286,safe,0.0,14.35,0.25,0.75,sub-021
20,21,positiveSkew,5.25,1.75,0.63968,gamble,-1.75,12.6,0.25,0.75,sub-021
21,22,symmetric,3.05,3.05,0.85631,gamble,-3.05,9.55,0.5,0.5,sub-021
22,23,negativeSkew,1.75,5.25,0.67306,gamble,1.75,11.3,0.75,0.25,sub-021
23,24,symmetric,3.05,3.05,0.70612,gamble,3.05,14.35,0.5,0.5,sub-021
24,25,positiveSkew,5.25,1.75,1.0732,safe,0.0,14.35,0.25,0.75,sub-021
25,26,negativeSkew,1.75,5.25,0.77275,gamble,1.75,16.1,0.75,0.25,sub-021
26,27,negativeSkew,1.75,5.25,0.6563,gamble,-5.25,10.85,0.75,0.25,sub-021
27,28,negativeSkew,1.75,5.25,0.67263,gamble,1.75,12.6,0.75,0.25,sub-021
28,29,symmetric,3.05,3.05,0.75617,safe,0.0,12.6,0.5,0.5,sub-021
29,30,symmetric,3.05,3.05,0.63936,safe,0.0,12.6,0.5,0.5,sub-021
30,31,symmetric,3.05,3.05,0.5558,gamble,-3.05,9.55,0.5,0.5,sub-021
31,32,symmetric,3.05,3.05,1.2404,gamble,3.05,12.6,0.5,0.5,sub-021
32,33,negativeSkew,1.75,5.25,0.6395,gamble,-5.25,7.35,0.75,0.25,sub-021
33,34,symmetric,3.05,3.05,0.68952,safe,0.0,7.35,0.5,0.5,sub-021
34,35,positiveSkew,5.25,1.75,0.75587,safe,0.0,7.35,0.25,0.75,sub-021
35,36,positiveSkew,5.25,1.75,0.68946,gamble,-1.75,5.6,0.25,0.75,sub-021
36,37,negativeSkew,1.75,5.25,0.6893,gamble,1.75,7.35,0.75,0.25,sub-021
37,38,positiveSkew,5.25,1.75,1.1238,gamble,-1.75,5.6,0.25,0.75,sub-021
38,39,negativeSkew,1.75,5.25,0.62257,gamble,1.75,7.35,0.75,0.25,sub-021
39,40,negativeSkew,1.75,5.25,0.723,gamble,1.75,9.1,0.75,0.25,sub-021
40,41,negativeSkew,1.75,5.25,0.77279,safe,0.0,9.1,0.75,0.25,sub-021
41,42,positiveSkew,5.25,1.75,0.92338,safe,0.0,9.1,0.25,0.75,sub-021
42,43,negativeSkew,1.75,5.25,0.6895,gamble,-5.25,3.85,0.75,0.25,sub-021
43,44,symmetric,3.05,3.05,0.70613,gamble,3.05,6.9,0.5,0.5,sub-021
44,45,positiveSkew,5.25,1.75,0.78944,safe,0.0,6.9,0.25,0.75,sub-021
45,46,symmetric,3.05,3.05,0.60585,safe,0.0,6.9,0.5,0.5,sub-021
46,47,symmetric,3.05,3.05,0.65596,gamble,3.05,9.95,0.5,0.5,sub-021
47,48,positiveSkew,5.25,1.75,0.98991,gamble,5.25,15.2,0.25,0.75,sub-021
48,49,symmetric,3.05,3.05,0.62264,safe,0.0,15.2,0.5,0.5,sub-021
49,50,positiveSkew,5.25,1.75,0.77304,gamble,-1.75,13.45,0.25,0.75,sub-021
50,51,symmetric,3.05,3.05,0.78922,safe,0.0,13.45,0.5,0.5,sub-021
51,52,positiveSkew,5.25,1.75,0.72251,gamble,-1.75,11.7,0.25,0.75,sub-021
52,53,symmetric,3.05,3.05,0.62246,gamble,3.05,14.75,0.5,0.5,sub-021
53,54,positiveSkew,5.25,1.75,0.72321,gamble,5.25,20.0,0.25,0.75,sub-021
54,55,negativeSkew,1.75,5.25,0.65609,gamble,1.75,21.75,0.75,0.25,sub-021
55,56,positiveSkew,5.25,1.75,0.80659,gamble,-1.75,20.0,0.25,0.75,sub-021
56,57,negativeSkew,1.75,5.25,0.72266,safe,0.0,20.0,0.75,0.25,sub-021
57,58,symmetric,3.05,3.05,0.77283,safe,0.0,20.0,0.5,0.5,sub-021
58,59,symmetric,3.05,3.05,0.82254,safe,0.0,20.0,0.5,0.5,sub-021
59,60,negativeSkew,1.75,5.25,0.73915,gamble,1.75,21.75,0.75,0.25,sub-021
60,61,symmetric,3.05,3.05,0.82316,safe,0.0,21.75,0.5,0.5,sub-021
61,62,negativeSkew,1.75,5.25,0.63948,safe,0.0,21.75,0.75,0.25,sub-021
62,63,symmetric,3.05,3.05,0.62256,gamble,-3.05,18.7,0.5,0.5,sub-021
63,64,negativeSkew,1.75,5.25,0.58921,gamble,-5.25,13.45,0.75,0.25,sub-021
64,65,positiveSkew,5.25,1.75,0.58947,gamble,-1.75,11.7,0.25,0.75,sub-021
65,66,positiveSkew,5.25,1.75,0.68995,safe,0.0,11.7,0.25,0.75,sub-021
66,67,negativeSkew,1.75,5.25,0.55562,gamble,1.75,13.45,0.75,0.25,sub-021
67,68,negativeSkew,1.75,5.25,0.58945,gamble,1.75,15.2,0.75,0.25,sub-021
68,69,negativeSkew,1.75,5.25,1.023,gamble,1.75,16.95,0.75,0.25,sub-021
69,70,symmetric,3.05,3.05,0.72278,gamble,-3.05,13.9,0.5,0.5,sub-021
70,71,positiveSkew,5.25,1.75,0.70614,gamble,-1.75,12.15,0.25,0.75,sub-021
71,72,positiveSkew,5.25,1.75,0.6393,gamble,5.25,17.4,0.25,0.75,sub-021
0,1,symmetric,3.05,3.05,2.4527,safe,0.0,10.0,0.5,0.5,sub-040
